Common_Name,Genus,Species,ItemCoordX,ItemCoordY,origin
갈참나무,Quercus,aliena,36.03525611,126.7207295,13-N-01495
이팝나무,Chionanthus,retusus,36.03526447,126.7207698,13-N-01496
이팝나무,Chionanthus,retusus,36.03531011,126.7207826,13-N-01497
이팝나무,Chionanthus,retusus,36.03529303,126.7207953,13-N-01498
이팝나무,Chionanthus,retusus,36.03531923,126.7208181,13-N-01499
이팝나무,Chionanthus,retusus,36.03530517,126.7208335,13-N-01500
살구나무,Prunus,armeniaca,36.03533488,126.7208565,13-N-01501
이팝나무,Chionanthus,retusus,36.03531422,126.7208493,13-N-01502
이팝나무,Chionanthus,retusus,36.03526601,126.7208106,13-N-01503
떡갈나무,Quercus,dentata,36.03527696,126.7208323,13-N-01504
이팝나무,Chionanthus,retusus,36.03529102,126.7208607,13-N-01505
신갈나무,Quercus,mongolica,36.03527158,126.7208743,13-N-01506
이팝나무,Chionanthus,retusus,36.03526017,126.7208157,13-N-01507
이팝나무,Chionanthus,retusus,36.03525384,126.7208453,13-N-01508
이팝나무,Chionanthus,retusus,36.03524907,126.7208237,13-N-01509
자귀나무,Albizia,julibrissin,36.03523822,126.7208788,13-N-01510
이팝나무,Chionanthus,retusus,36.03521683,126.720843,13-N-01511
자귀나무,Albizia,julibrissin,36.03521702,126.7208989,13-N-01512
신갈나무,Quercus,mongolica,36.03518661,126.7208641,13-N-01513
자귀나무,Albizia,julibrissin,36.03518346,126.7209141,13-N-01514
산딸나무,Cornus,kousa,36.03515518,126.7208975,13-N-01515
신갈나무,Quercus,mongolica,36.03511453,126.7208709,13-N-01516
신갈나무,Quercus,mongolica,36.03513895,126.7209181,13-N-01517
산딸나무,Cornus,kousa,36.03508849,126.7208728,13-N-01518
산딸나무,Cornus,kousa,36.03509591,126.7208375,13-N-01519
산딸나무,Cornus,kousa,36.035066,126.7208489,13-N-01520
졸참나무,Quercus,serrata,36.03506026,126.7208647,13-N-01521
상수리나무,Quercus,acutissima,36.03504008,126.7208553,13-N-01522
갈참나무,Quercus,aliena,36.03509995,126.720907,13-N-01523
갈참나무,Quercus,aliena,36.03505199,126.7209048,13-N-01524
자귀나무,Albizia,julibrissin,36.03507601,126.720934,13-N-01525
자귀나무,Albizia,julibrissin,36.03504207,126.72093,13-N-01526
자귀나무,Albizia,julibrissin,36.03504592,126.7209569,13-N-01527
신갈나무,Quercus,mongolica,36.03502282,126.7209332,13-N-01528
산수유,Cornus,officinalis,36.03500446,126.720966,13-N-01529
산딸나무,Cornus,kousa,36.03498061,126.7209635,13-N-01530
산수유,Cornus,officinalis,36.03495768,126.720956,13-N-01531
산딸나무,Cornus,kousa,36.03496027,126.7209239,13-N-01532
산수유,Cornus,officinalis,36.03494432,126.7209494,13-N-01533
산딸나무,Cornus,kousa,36.03493504,126.7209503,13-N-01534
산딸나무,Cornus,kousa,36.03492508,126.7209536,13-N-01535
산딸나무,Cornus,kousa,36.03490926,126.7209563,13-N-01536
산딸나무,Cornus,kousa,36.03489703,126.7209422,13-N-01537
산딸나무,Cornus,kousa,36.03487731,126.7209452,13-N-01538
산딸나무,Cornus,kousa,36.03485814,126.7209202,13-N-01539
산딸나무,Cornus,kousa,36.03484554,126.7209324,13-N-01540
살구나무,Prunus,armeniaca,36.03478987,126.7208845,13-N-01541
상수리나무,Quercus,acutissima,36.03478809,126.7208352,13-N-01542
살구나무,Prunus,armeniaca,36.03476908,126.7208605,13-N-01543
살구나무,Prunus,armeniaca,36.03475494,126.7208376,13-N-01544
살구나무,Prunus,armeniaca,36.03473527,126.7208388,13-N-01545
살구나무,Prunus,armeniaca,36.03471251,126.7208216,13-N-01546
살구나무,Prunus,armeniaca,36.03472934,126.7208077,13-N-01547
상수리나무,Quercus,acutissima,36.03472115,126.7207803,13-N-01548
살구나무,Prunus,armeniaca,36.03469679,126.7208027,13-N-01549
살구나무,Prunus,armeniaca,36.03464757,126.7207466,13-N-01550
산사나무,Crataegus,pinnatifida,36.0346226,126.7206961,13-N-01551
산사나무,Crataegus,pinnatifida,36.03459745,126.7207068,13-N-01552
산사나무,Crataegus,pinnatifida,36.03459135,126.7206841,13-N-01553
복자기,Acer,triflorum,36.03455592,126.7206627,13-N-01554
복자기,Acer,triflorum,36.03454701,126.7206311,13-N-01555
복자기,Acer,triflorum,36.03451905,126.7206211,13-N-01556
복자기,Acer,triflorum,36.0345118,126.7205984,13-N-01557
복자기,Acer,triflorum,36.03449343,126.7205859,13-N-01558
때죽나무,Styrax,japonicus,36.03524883,126.7209715,13-N-01559
때죽나무,Styrax,japonicus,36.03521787,126.7209864,13-N-01560
때죽나무,Styrax,japonicus,36.03515825,126.7210165,13-N-01561
복자기,Acer,triflorum,36.03504761,126.7210423,13-N-01562
노각나무,Stewartia,koreana,36.03502824,126.7210381,13-N-01563
복자기,Acer,triflorum,36.03501177,126.7210471,13-N-01564
복자기,Acer,triflorum,36.03497817,126.7210372,13-N-01565
복자기,Acer,triflorum,36.03493779,126.7210419,13-N-01566
복자기,Acer,triflorum,36.03491433,126.7210465,13-N-01567
복자기,Acer,triflorum,36.03489196,126.7210475,13-N-01568
모감주나무,Koelreuteria,paniculata,36.03480851,126.7209933,13-N-01569
모감주나무,Koelreuteria,paniculata,36.03478776,126.7209742,13-N-01570
모감주나무,Koelreuteria,paniculata,36.03475663,126.7209508,13-N-01571
모감주나무,Koelreuteria,paniculata,36.03473138,126.720937,13-N-01572
모감주나무,Koelreuteria,paniculata,36.03471465,126.7209106,13-N-01573
느티나무,Zelkova,serrata,36.03468075,126.7208801,13-N-01574
느티나무,Zelkova,serrata,36.03465858,126.7208618,13-N-01575
산수유,Cornus,officinalis,36.03460373,126.7208086,13-N-01576
산수유,Cornus,officinalis,36.03459454,126.7207959,13-N-01577
산수유,Cornus,officinalis,36.03457771,126.7207793,13-N-01578
산수유,Cornus,officinalis,36.03457278,126.7207688,13-N-01579
산수유,Cornus,officinalis,36.03455584,126.7207569,13-N-01580
산수유,Cornus,officinalis,36.03454624,126.7207406,13-N-01581
산수유,Cornus,officinalis,36.03453247,126.7207174,13-N-01582
산사나무,Crataegus,pinnatifida,36.03430901,126.7205274,13-N-01583
산사나무,Crataegus,pinnatifida,36.03430001,126.7205181,13-N-01584
산사나무,Crataegus,pinnatifida,36.03427472,126.720505,13-N-01585
산사나무,Crataegus,pinnatifida,36.03425924,126.7205013,13-N-01586
산사나무,Crataegus,pinnatifida,36.03424199,126.7204862,13-N-01587
산사나무,Crataegus,pinnatifida,36.03327923,126.7191207,13-N-01588
산사나무,Crataegus,pinnatifida,36.0332976,126.7191308,13-N-01589
산사나무,Crataegus,pinnatifida,36.03328947,126.7191483,13-N-01590
산사나무,Crataegus,pinnatifida,36.03330937,126.7191555,13-N-01591
산수유,Cornus,officinalis,36.03336042,126.7192706,13-N-01592
산수유,Cornus,officinalis,36.03335683,126.71929,13-N-01593
산수유,Cornus,officinalis,36.03337565,126.7192975,13-N-01594
산사나무,Crataegus,pinnatifida,36.03340224,126.7193902,13-N-01595
산사나무,Crataegus,pinnatifida,36.03340262,126.7194145,13-N-01596
산사나무,Crataegus,pinnatifida,36.03342356,126.7194254,13-N-01597
산사나무,Crataegus,pinnatifida,36.03341957,126.7194592,13-N-01598
살구나무,Prunus,armeniaca,36.03344254,126.7194746,13-N-01599
살구나무,Prunus,armeniaca,36.03348361,126.7195856,13-N-01600
살구나무,Prunus,armeniaca,36.0335025,126.7195958,13-N-01601
살구나무,Prunus,armeniaca,36.03350508,126.719631,13-N-01602
살구나무,Prunus,armeniaca,36.03353004,126.7196446,13-N-01603
살구나무,Prunus,armeniaca,36.03352558,126.7196635,13-N-01604
살구나무,Prunus,armeniaca,36.03353286,126.7196806,13-N-01605
느티나무,Zelkova,serrata,36.03354389,126.71972,13-N-01606
느티나무,Zelkova,serrata,36.0335769,126.7197557,13-N-01607
느티나무,Zelkova,serrata,36.03359858,126.7198187,13-N-01608
복자기,Acer,triflorum,36.03364006,126.7198816,13-N-01609
복자기,Acer,triflorum,36.03363714,126.719915,13-N-01610
복자기,Acer,triflorum,36.03365594,126.7199263,13-N-01611
산사나무,Crataegus,pinnatifida,36.03367466,126.7199699,13-N-01612
산사나무,Crataegus,pinnatifida,36.03368802,126.7199824,13-N-01613
산사나무,Crataegus,pinnatifida,36.03368563,126.7199979,13-N-01614
때죽나무,Styrax,japonicus,36.0336945,126.7200357,13-N-01615
때죽나무,Styrax,japonicus,36.03371725,126.7200507,13-N-01616
때죽나무,Styrax,japonicus,36.03374277,126.7201087,13-N-01617
때죽나무,Styrax,japonicus,36.03377045,126.7201578,13-N-01618
때죽나무,Styrax,japonicus,36.03377087,126.7201888,13-N-01619
느티나무,Zelkova,serrata,36.03379366,126.7202102,13-N-01620
느티나무,Zelkova,serrata,36.03382119,126.7202622,13-N-01621
갈참나무,Quercus,aliena,36.03236034,126.7181728,13-N-01622
갈참나무,Quercus,aliena,36.03239019,126.7182295,13-N-01623
갈참나무,Quercus,aliena,36.03241578,126.7182072,13-N-01624
굴참나무,Quercus,variabilis,36.03242112,126.7182502,13-N-01625
이팝나무,Chionanthus,retusus,36.03243457,126.7182879,13-N-01626
이팝나무,Chionanthus,retusus,36.03245226,126.7182998,13-N-01627
산벚나무,Prunus,sargentii,36.03246518,126.7183055,13-N-01628
굴참나무,Quercus,variabilis,36.03246281,126.7182544,13-N-01629
신갈나무,Quercus,mongolica,36.03245192,126.7182108,13-N-01630
신갈나무,Quercus,mongolica,36.03249353,126.7181595,13-N-01631
신갈나무,Quercus,mongolica,36.03253473,126.7181597,13-N-01632
굴참나무,Quercus,variabilis,36.03254119,126.718199,13-N-01633
굴참나무,Quercus,variabilis,36.03257962,126.7182228,13-N-01634
굴참나무,Quercus,variabilis,36.03259766,126.7182508,13-N-01635
굴참나무,Quercus,variabilis,36.03255321,126.7182923,13-N-01636
굴참나무,Quercus,variabilis,36.03259332,126.7182941,13-N-01637
굴참나무,Quercus,variabilis,36.03255604,126.7183431,13-N-01638
굴참나무,Quercus,variabilis,36.03258476,126.7183463,13-N-01639
굴참나무,Quercus,variabilis,36.03263117,126.7183295,13-N-01640
신갈나무,Quercus,mongolica,36.0326163,126.7183773,13-N-01641
굴참나무,Quercus,variabilis,36.03258827,126.7183922,13-N-01642
굴참나무,Quercus,variabilis,36.03259325,126.7184347,13-N-01643
신갈나무,Quercus,mongolica,36.03263503,126.7184003,13-N-01644
굴참나무,Quercus,variabilis,36.03262178,126.7184388,13-N-01645
굴참나무,Quercus,variabilis,36.03267205,126.7184698,13-N-01646
굴참나무,Quercus,variabilis,36.0326834,126.7184401,13-N-01647
버드나무,Salix,koreensis,36.03270339,126.7184466,13-N-01648
자귀나무,Albizia,julibrissin,36.03277575,126.7184015,13-N-01649
굴참나무,Quercus,variabilis,36.03269508,126.7184764,13-N-01650
팽나무,Celtis,sinensis,36.0326681,126.7180687,13-N-01651
팽나무,Celtis,sinensis,36.03264219,126.71802,13-N-01652
팽나무,Celtis,sinensis,36.03260392,126.7179966,13-N-01653
팽나무,Celtis,sinensis,36.03252777,126.7180364,13-N-01654
팽나무,Celtis,sinensis,36.03246492,126.7180693,13-N-01655
팽나무,Celtis,sinensis,36.0324228,126.7180818,13-N-01656
팽나무,Celtis,sinensis,36.03239441,126.7180966,13-N-01657
팽나무,Celtis,sinensis,36.03234545,126.7181095,13-N-01658
팽나무,Celtis,sinensis,36.03225987,126.7181359,13-N-01659
팽나무,Celtis,sinensis,36.03223721,126.7181424,13-N-01660
팽나무,Celtis,sinensis,36.03219793,126.7181446,13-N-01661
팽나무,Celtis,sinensis,36.03212024,126.7181531,13-N-01662
팽나무,Celtis,sinensis,36.0320749,126.718156,13-N-01663
팽나무,Celtis,sinensis,36.0320252,126.7181576,13-N-01664
팽나무,Celtis,sinensis,36.03196978,126.7181491,13-N-01665
팽나무,Celtis,sinensis,36.03191325,126.71814,13-N-01666
팽나무,Celtis,sinensis,36.03186297,126.7181277,13-N-01667
팽나무,Celtis,sinensis,36.03180553,126.7181135,13-N-01668
팽나무,Celtis,sinensis,36.03178151,126.7181103,13-N-01669
팽나무,Celtis,sinensis,36.03169735,126.7180724,13-N-01670
팽나무,Celtis,sinensis,36.03159611,126.7180309,13-N-01671
팽나무,Celtis,sinensis,36.03154748,126.7180135,13-N-01672
팽나무,Celtis,sinensis,36.03149722,126.7179945,13-N-01673
팽나무,Celtis,sinensis,36.03139199,126.71799,13-N-01674
팽나무,Celtis,sinensis,36.03129811,126.7179703,13-N-01675
팽나무,Celtis,sinensis,36.03124697,126.7179607,13-N-01676
팽나무,Celtis,sinensis,36.03121562,126.7179597,13-N-01677
팽나무,Celtis,sinensis,36.0311748,126.7179639,13-N-01678
팽나무,Celtis,sinensis,36.03112329,126.7179733,13-N-01679
팽나무,Celtis,sinensis,36.03106956,126.717983,13-N-01680
팽나무,Celtis,sinensis,36.03101906,126.7179961,13-N-01681
팽나무,Celtis,sinensis,36.03098443,126.7180589,13-N-01682
팽나무,Celtis,sinensis,36.03091466,126.7180233,13-N-01683
팽나무,Celtis,sinensis,36.03086484,126.718051,13-N-01684
팽나무,Celtis,sinensis,36.0308129,126.7180698,13-N-01685
팽나무,Celtis,sinensis,36.03077574,126.7181043,13-N-01686
팽나무,Celtis,sinensis,36.03067712,126.7181714,13-N-01687
팽나무,Celtis,sinensis,36.03063773,126.7182026,13-N-01688
팽나무,Celtis,sinensis,36.03059837,126.7182219,13-N-01689
팽나무,Celtis,sinensis,36.03049263,126.7182628,13-N-01690
팽나무,Celtis,sinensis,36.03046757,126.7182713,13-N-01691
팽나무,Celtis,sinensis,36.03042239,126.7182828,13-N-01692
팽나무,Celtis,sinensis,36.03031466,126.718305,13-N-01693
팽나무,Celtis,sinensis,36.03026244,126.7183088,13-N-01694
팽나무,Celtis,sinensis,36.03019821,126.718315,13-N-01695
팽나무,Celtis,sinensis,36.0301215,126.7183154,13-N-01696
팽나무,Celtis,sinensis,36.03004392,126.7183061,13-N-01697
팽나무,Celtis,sinensis,36.03000206,126.7183067,13-N-01698
팽나무,Celtis,sinensis,36.02995802,126.7183068,13-N-01699
팽나무,Celtis,sinensis,36.02994796,126.7183629,13-N-01700
물푸레나무,Fraxinus,rhynchophylla,36.0327101,126.7184954,13-N-01701
굴참나무,Quercus,variabilis,36.03272987,126.7185296,13-N-01702
굴참나무,Quercus,variabilis,36.03273949,126.7185576,13-N-01703
졸참나무,Quercus,serrata,36.03280427,126.7186117,13-N-01704
졸참나무,Quercus,serrata,36.03283138,126.7186384,13-N-01705
졸참나무,Quercus,serrata,36.03284598,126.7186629,13-N-01706
갈참나무,Quercus,aliena,36.03299063,126.718819,13-N-01707
산벚나무,Prunus,sargentii,36.0328649,126.7190429,13-N-01708
이팝나무,Chionanthus,retusus,36.03288922,126.7190151,13-N-01709
이팝나무,Chionanthus,retusus,36.0329143,126.7189838,13-N-01710
이팝나무,Chionanthus,retusus,36.03293576,126.7189639,13-N-01711
산벚나무,Prunus,sargentii,36.03296965,126.7189218,13-N-01712
갈참나무,Quercus,aliena,36.03297637,126.7188657,13-N-01713
갈참나무,Quercus,aliena,36.03294965,126.7188187,13-N-01714
갈참나무,Quercus,aliena,36.03291114,126.7187863,13-N-01715
갈참나무,Quercus,aliena,36.03285593,126.7187458,13-N-01716
갈참나무,Quercus,aliena,36.03281512,126.7186977,13-N-01717
갈참나무,Quercus,aliena,36.03276648,126.7186367,13-N-01718
굴참나무,Quercus,variabilis,36.03272948,126.7185921,13-N-01719
갈참나무,Quercus,aliena,36.03270089,126.718563,13-N-01720
갈참나무,Quercus,aliena,36.03266121,126.7185305,13-N-01721
갈참나무,Quercus,aliena,36.032638,126.7184963,13-N-01722
갈참나무,Quercus,aliena,36.03263084,126.7184742,13-N-01723
굴참나무,Quercus,variabilis,36.03260125,126.7184615,13-N-01724
굴참나무,Quercus,variabilis,36.03256,126.7183975,13-N-01725
굴참나무,Quercus,variabilis,36.03252058,126.7183697,13-N-01726
산수유,Cornus,officinalis,36.03249745,126.7183619,13-N-01727
상수리나무,Quercus,acutissima,36.03250604,126.7182898,13-N-01728
산벚나무,Prunus,sargentii,36.03249309,126.718341,13-N-01729
이팝나무,Chionanthus,retusus,36.03246429,126.7183292,13-N-01730
굴참나무,Quercus,variabilis,36.03248528,126.7183186,13-N-01731
갈참나무,Quercus,aliena,36.03228547,126.7182236,13-N-01732
갈참나무,Quercus,aliena,36.03229949,126.7182597,13-N-01733
갈참나무,Quercus,aliena,36.03232382,126.7182779,13-N-01734
팽나무,Celtis,sinensis,36.02992875,126.7184324,13-N-01735
팽나무,Celtis,sinensis,36.02991504,126.7184876,13-N-01736
팽나무,Celtis,sinensis,36.02989734,126.7185558,13-N-01737
팽나무,Celtis,sinensis,36.0298839,126.7186175,13-N-01738
팽나무,Celtis,sinensis,36.02985964,126.7186836,13-N-01739
팽나무,Celtis,sinensis,36.02981423,126.7187373,13-N-01740
이팝나무,Chionanthus,retusus,36.02980841,126.7188318,13-N-01741
이팝나무,Chionanthus,retusus,36.02978504,126.7188458,13-N-01742
팽나무,Celtis,sinensis,36.02976369,126.7187527,13-N-01743
팽나무,Celtis,sinensis,36.02974744,126.7188721,13-N-01744
팽나무,Celtis,sinensis,36.0297054,126.718815,13-N-01745
팽나무,Celtis,sinensis,36.02971633,126.7189094,13-N-01746
이팝나무,Chionanthus,retusus,36.02965598,126.7189415,13-N-01747
이팝나무,Chionanthus,retusus,36.02963832,126.7189222,13-N-01748
이팝나무,Chionanthus,retusus,36.02963386,126.7189507,13-N-01749
상수리나무,Quercus,acutissima,36.03058404,126.723142,13-N-01750
상수리나무,Quercus,acutissima,36.03054691,126.7230745,13-N-01751
상수리나무,Quercus,acutissima,36.0305247,126.7230128,13-N-01752
상수리나무,Quercus,acutissima,36.03050822,126.7229483,13-N-01753
상수리나무,Quercus,acutissima,36.03050058,126.7228672,13-N-01754
상수리나무,Quercus,acutissima,36.03047117,126.7225435,13-N-01755
상수리나무,Quercus,acutissima,36.03048628,126.7224705,13-N-01756
상수리나무,Quercus,acutissima,36.03050943,126.7223975,13-N-01757
상수리나무,Quercus,acutissima,36.03042669,126.722395,13-N-01758
상수리나무,Quercus,acutissima,36.03041482,126.7223041,13-N-01759
상수리나무,Quercus,acutissima,36.03047514,126.7222967,13-N-01760
상수리나무,Quercus,acutissima,36.03048726,126.7221484,13-N-01761
상수리나무,Quercus,acutissima,36.0304826,126.7221178,13-N-01763
참느릅나무,Ulmus,parvifolia,36.03045436,126.7220516,13-N-01764
참느릅나무,Ulmus,parvifolia,36.03042953,126.7219752,13-N-01765
참느릅나무,Ulmus,parvifolia,36.03039137,126.7219156,13-N-01766
상수리나무,Quercus,acutissima,36.03042217,126.7218494,13-N-01767
상수리나무,Quercus,acutissima,36.03035889,126.7217914,13-N-01768
산수유,Cornus,officinalis,36.03031662,126.7217725,13-N-01769
산수유,Cornus,officinalis,36.0303035,126.7218022,13-N-01770
산수유,Cornus,officinalis,36.03033289,126.721787,13-N-01771
산수유,Cornus,officinalis,36.0303184,126.7218007,13-N-01772
산수유,Cornus,officinalis,36.03030527,126.7218236,13-N-01773
산벚나무,Prunus,sargentii,36.03032593,126.7218315,13-N-01774
산벚나무,Prunus,sargentii,36.03033885,126.7218025,13-N-01775
이팝나무,Chionanthus,retusus,36.03041431,126.722083,13-N-01776
이팝나무,Chionanthus,retusus,36.03044032,126.722094,13-N-01777
오리나무,Alnus,japonica,36.03042224,126.7221244,13-N-01778
모과나무,Chaenomeles,sinensis,36.03045375,126.722117,13-N-01779
모과나무,Chaenomeles,sinensis,36.03044921,126.7221368,13-N-01780
이팝나무,Chionanthus,retusus,36.03039476,126.7219739,13-N-01781
이팝나무,Chionanthus,retusus,36.0304042,126.7220111,13-N-01782
이팝나무,Chionanthus,retusus,36.03040449,126.7220522,13-N-01783
이팝나무,Chionanthus,retusus,36.03042165,126.722035,13-N-01784
이팝나무,Chionanthus,retusus,36.03043508,126.7220618,13-N-01785
모과나무,Chaenomeles,sinensis,36.03046111,126.7221593,13-N-01786
잣나무,Pinus,koraiensis,36.03043117,126.7222145,13-N-01787
잣나무,Pinus,koraiensis,36.03045055,126.7222267,13-N-01788
잣나무,Pinus,koraiensis,36.03043636,126.7222445,13-N-01789
산딸나무,Cornus,kousa,36.03044963,126.7222601,13-N-01790
산딸나무,Cornus,kousa,36.03046917,126.7222405,13-N-01791
산딸나무,Cornus,kousa,36.03048259,126.7222601,13-N-01792
산딸나무,Cornus,kousa,36.03050167,126.7222285,13-N-01793
산딸나무,Cornus,kousa,36.03051128,126.7222646,13-N-01794
오리나무,Alnus,japonica,36.0305269,126.7222427,13-N-01795
산수유,Cornus,officinalis,36.0304783,126.7224049,13-N-01796
산수유,Cornus,officinalis,36.03045936,126.7223937,13-N-01797
산수유,Cornus,officinalis,36.0304619,126.7224196,13-N-01798
산수유,Cornus,officinalis,36.03045699,126.7224448,13-N-01799
산수유,Cornus,officinalis,36.03045317,126.7224457,13-N-01800
상수리나무,Quercus,acutissima,36.02680027,126.7211225,13-N-01801
상수리나무,Quercus,acutissima,36.02677654,126.7210927,13-N-01802
상수리나무,Quercus,acutissima,36.02682129,126.7210878,13-N-01803
상수리나무,Quercus,acutissima,36.02682306,126.7210232,13-N-01804
상수리나무,Quercus,acutissima,36.02680199,126.7210382,13-N-01805
상수리나무,Quercus,acutissima,36.02676814,126.7210533,13-N-01806
상수리나무,Quercus,acutissima,36.02675027,126.7210691,13-N-01807
상수리나무,Quercus,acutissima,36.02675466,126.7210313,13-N-01808
상수리나무,Quercus,acutissima,36.02674946,126.7209975,13-N-01809
상수리나무,Quercus,acutissima,36.02673935,126.7210483,13-N-01810
상수리나무,Quercus,acutissima,36.02675837,126.7209762,13-N-01811
상수리나무,Quercus,acutissima,36.02677825,126.7210037,13-N-01812
상수리나무,Quercus,acutissima,36.02680315,126.7209871,13-N-01813
상수리나무,Quercus,acutissima,36.02684343,126.7209854,13-N-01814
상수리나무,Quercus,acutissima,36.02681462,126.7209697,13-N-01815
상수리나무,Quercus,acutissima,36.02682482,126.7209539,13-N-01816
상수리나무,Quercus,acutissima,36.02680435,126.720954,13-N-01817
상수리나무,Quercus,acutissima,36.02678455,126.7209604,13-N-01818
상수리나무,Quercus,acutissima,36.02676982,126.7209533,13-N-01819
상수리나무,Quercus,acutissima,36.02674486,126.7209448,13-N-01820
상수리나무,Quercus,acutissima,36.0267512,126.7209196,13-N-01821
상수리나무,Quercus,acutissima,36.0268273,126.7209224,13-N-01822
곰솔,Pinus,thunbergii,36.02676355,126.7211437,13-N-01823
곰솔,Pinus,thunbergii,36.02674109,126.7211107,13-N-01824
곰솔,Pinus,thunbergii,36.02673477,126.7211398,13-N-01825
곰솔,Pinus,thunbergii,36.02672126,126.721108,13-N-01826
곰솔,Pinus,thunbergii,36.02671334,126.7211375,13-N-01827
곰솔,Pinus,thunbergii,36.02670622,126.7210998,13-N-01828
곰솔,Pinus,thunbergii,36.02669478,126.7211321,13-N-01829
곰솔,Pinus,thunbergii,36.02668608,126.7211026,13-N-01830
곰솔,Pinus,thunbergii,36.02667303,126.7211279,13-N-01831
곰솔,Pinus,thunbergii,36.02666786,126.7211023,13-N-01832
곰솔,Pinus,thunbergii,36.02665705,126.7211289,13-N-01833
곰솔,Pinus,thunbergii,36.02665442,126.7210982,13-N-01834
곰솔,Pinus,thunbergii,36.02664295,126.7211173,13-N-01835
곰솔,Pinus,thunbergii,36.02664479,126.7210827,13-N-01836
곰솔,Pinus,thunbergii,36.02663266,126.7210916,13-N-01837
곰솔,Pinus,thunbergii,36.02662858,126.7211215,13-N-01838
곰솔,Pinus,thunbergii,36.02661732,126.721092,13-N-01839
곰솔,Pinus,thunbergii,36.02661194,126.7211172,13-N-01840
곰솔,Pinus,thunbergii,36.02659717,126.7210921,13-N-01841
곰솔,Pinus,thunbergii,36.0265809,126.7211075,13-N-01842
곰솔,Pinus,thunbergii,36.02659276,126.7211193,13-N-01843
곰솔,Pinus,thunbergii,36.02657479,126.7210894,13-N-01844
곰솔,Pinus,thunbergii,36.02663738,126.7210575,13-N-01845
곰솔,Pinus,thunbergii,36.0266307,126.7210705,13-N-01846
곰솔,Pinus,thunbergii,36.0266105,126.7210482,13-N-01847
곰솔,Pinus,thunbergii,36.02661119,126.7210714,13-N-01848
곰솔,Pinus,thunbergii,36.02659007,126.721062,13-N-01849
때죽나무,Styrax,japonicus,36.02670328,126.7210734,13-N-01850
때죽나무,Styrax,japonicus,36.02672373,126.7210698,13-N-01851
때죽나무,Styrax,japonicus,36.02671949,126.7210309,13-N-01852
소나무,Pinus,densiflora,36.02676616,126.7208914,13-N-01853
소나무,Pinus,densiflora,36.02674042,126.720821,13-N-01854
소나무,Pinus,densiflora,36.02677458,126.7208457,13-N-01855
소나무,Pinus,densiflora,36.02680131,126.7208412,13-N-01856
소나무,Pinus,densiflora,36.02684478,126.7208033,13-N-01857
소나무,Pinus,densiflora,36.02679594,126.7207777,13-N-01858
소나무,Pinus,densiflora,36.02680051,126.7207074,13-N-01859
소나무,Pinus,densiflora,36.02683985,126.7206956,13-N-01860
소나무,Pinus,densiflora,36.02682441,126.7206551,13-N-01861
소나무,Pinus,densiflora,36.02686038,126.7207177,13-N-01862
소나무,Pinus,densiflora,36.02695281,126.7206249,13-N-01863
소나무,Pinus,densiflora,36.02691759,126.7206712,13-N-01864
소나무,Pinus,densiflora,36.02685639,126.7206424,13-N-01865
소나무,Pinus,densiflora,36.02692235,126.7206007,13-N-01866
소나무,Pinus,densiflora,36.02690902,126.7205528,13-N-01867
소나무,Pinus,densiflora,36.02697427,126.7205189,13-N-01868
소나무,Pinus,densiflora,36.02694813,126.7205474,13-N-01869
소나무,Pinus,densiflora,36.02696558,126.7205944,13-N-01870
소나무,Pinus,densiflora,36.02701274,126.7205681,13-N-01871
소나무,Pinus,densiflora,36.02700594,126.720525,13-N-01872
소나무,Pinus,densiflora,36.02698913,126.72051,13-N-01873
소나무,Pinus,densiflora,36.02702418,126.7204879,13-N-01874
소나무,Pinus,densiflora,36.02703816,126.7205095,13-N-01875
소나무,Pinus,densiflora,36.02704085,126.7205373,13-N-01876
소나무,Pinus,densiflora,36.02708471,126.7204945,13-N-01877
소나무,Pinus,densiflora,36.0270654,126.7204795,13-N-01878
소나무,Pinus,densiflora,36.02705553,126.7204582,13-N-01879
소나무,Pinus,densiflora,36.02707127,126.7204384,13-N-01880
소나무,Pinus,densiflora,36.02709467,126.720451,13-N-01881
소나무,Pinus,densiflora,36.02709452,126.7204182,13-N-01882
팥배나무,Aria,alnifolia,36.02690674,126.7208611,13-N-01883
목련나무,Magnolia,kobus,36.02712438,126.7204479,13-N-01884
목련나무,Magnolia,kobus,36.02714265,126.7204571,13-N-01885
목련나무,Magnolia,kobus,36.02715512,126.7204418,13-N-01886
목련나무,Magnolia,kobus,36.02716363,126.7204293,13-N-01887
팥배나무,Aria,alnifolia,36.02690817,126.7209251,13-N-01888
팥배나무,Aria,alnifolia,36.02690164,126.7209946,13-N-01889
때죽나무,Styrax,japonicus,36.02688795,126.7210584,13-N-01890
팥배나무,Aria,alnifolia,36.02690681,126.7210718,13-N-01891
때죽나무,Styrax,japonicus,36.02688186,126.7211215,13-N-01892
때죽나무,Styrax,japonicus,36.02690459,126.7211296,13-N-01893
때죽나무,Styrax,japonicus,36.02691868,126.7211447,13-N-01894
때죽나무,Styrax,japonicus,36.02693063,126.7211234,13-N-01895
때죽나무,Styrax,japonicus,36.02694415,126.7211341,13-N-01896
팥배나무,Aria,alnifolia,36.02695827,126.7211023,13-N-01897
팥배나무,Aria,alnifolia,36.02696185,126.721156,13-N-01898
팥배나무,Aria,alnifolia,36.02697759,126.7211593,13-N-01899
